created_at,id,full_text,user_id,user_name,user_screen_name,user_location,user_description,user_followers_count,retweet_count,favorite_count,lang
Wed Sep 30 18:23:52 +0000 2020,1311371199809757192,@FallGuysGame @timthetatman Haha WOW dude I'm totally psyched for this 😜,2539523503,underwhelmed,JosephKilkenny1,NERV Headquarters,an idiot,6,0,0,en
Wed Sep 30 18:23:29 +0000 2020,1311371101944061959,@FallGuysGame @timthetatman Make it 2000% for tim,1259963247991697410,Kaptson,kaptson,,A Youtuber who make videos for all to enjoy. Both Gamer and Reactor. Come Join the Fun!,8,0,0,en
Wed Sep 30 18:21:53 +0000 2020,1311370699496452096,@FallGuysGame @timthetatman Juego de mierda eres una fasura crearon el juego para enojar a las personas juego de puta mierda,1287951462681780229,Renato,Renato24745959,,renato123,0,0,0,es
Wed Sep 30 18:21:37 +0000 2020,1311370630906871808,@FallGuysGame @timthetatman The game fell off but add it to Xbox with gold :),1269379975896940545,Ramon,RmsyX,Cali,14,2,0,0,en
Wed Sep 30 18:20:29 +0000 2020,1311370347149697026,@FallGuysGame @timthetatman @JRArleth,2336925940,Carlos Garcia,KrabbyThe_clown,,,8,0,1,und
Wed Sep 30 18:19:32 +0000 2020,1311370106807545858,"@FallGuysGame @timthetatman And costumes will be THRICE as much!
(Hopefully not.) :)",189246609,'John Ken',jk_spencer,"West Valley City, UT","AniGame Haven: closed, not sealed. :|",73,0,0,en
Wed Sep 30 18:17:33 +0000 2020,1311369609820340225,@FallGuysGame @timthetatman https://t.co/0aKMSovrqx,880495280050675713,Afly1ngM0nkey,Afly1ngM0nkey,"Sanctuary, Pandora ",I love video games and sharing the craziness that happens while playing!,17,0,0,und
Wed Sep 30 18:15:53 +0000 2020,1311369191212167170,"@FallGuysGame @timthetatman Not feeling this change, if you can’t win you can’t win",1291409198320963585,SonShire,ShireScenario,,https://t.co/AlTpO2feY3,15,0,1,en
Wed Sep 30 18:13:57 +0000 2020,1311368704404357120,"@FallGuysGame @timthetatman Not a good change, devalues crowns way too much. That many crowns removes incentive to actually win games. Dont think nameplates will male up for that.",1179067944187432962,Bryce Champaign,ChampaignBryce,"Jersey City, NJ",Software engineer. Cryptocurrency and overall tech enthusiast.,16,0,2,en
Wed Sep 30 18:13:21 +0000 2020,1311368553208127488,"@FallGuysGame @timthetatman bad change, ruins crowns as a currency. I just saved up 10 crowns to buy a costume and now everyone and their mothers gets 20 crowns in the season pass. The appeal is that you had to win to get those costumes, not that everyone should have them like kudos.",1025874580685172736,jake,mutantfrogs,,I don’t post anything on twitter.,10,0,1,en
Wed Sep 30 18:10:37 +0000 2020,1311367862234345472,@FallGuysGame @timthetatman WHEN DOES @Ninja SKIN RELEASE,766067565059768324,joey,fearthedonut505,Ohio,eat sleep big chungus repeat,318,0,0,en
Wed Sep 30 18:10:32 +0000 2020,1311367844471463936,@FallGuysGame @timthetatman @eubabx ae vão colocar mais coroa no passe da temporada pra quem nunca ganha que nem a gente,230826119,Ventura,brunooouw,"Caieiras, Brasil",@eubabx 🖤 Corinthians,101,0,1,pt
Wed Sep 30 18:10:06 +0000 2020,1311367732777152512,@FallGuysGame @timthetatman Okay but can Jacket come back now 🥺,1039572264889536513,Calac777,Calac777,No,no,9,0,0,en
Wed Sep 30 18:08:55 +0000 2020,1311367435476443138,"@FallGuysGame @timthetatman You say golden crowns? This means...
Are silver crowns real?",951122698356260864,gamebyte987,gamebyte987,luna,...,0,0,1,en
Wed Sep 30 18:08:08 +0000 2020,1311367239124185088,@FallGuysGame @timthetatman Among Us has ruined your games popularity,1239953381055016961,sSyphoNize,sSyphoOffical,Location: In Hell,"Main Got Perm Banned
(Don't Care)",15,0,0,en
Wed Sep 30 18:06:30 +0000 2020,1311366828929634304,"@FallGuysGame aw dude, that’s weak",929874415655014402,Bailout,imBailout,getting closer,listen to Red Vox’s newest album “Realign” and play Hypnospace Outlaw - waiting for BOTW 2 and Skate 4,95,0,0,en
Wed Sep 30 18:06:16 +0000 2020,1311366768871473152,@FallGuysGame @timthetatman fall guys pra xbox nunca?,1231671192253345792,artur_costa,a_rtur_costa,"Vila Matilde, São Paulo",,7,0,0,en
Wed Sep 30 18:06:02 +0000 2020,1311366711350824960,@FallGuysGame @timthetatman Can we get a stat tracker as well?,259552409,Jeremy McIntire 👑,mcintire23,"Washington, Pa",,54,0,2,en
Wed Sep 30 18:04:41 +0000 2020,1311366369427042306,@FallGuysGame @timthetatman Get rid of fruit match,20399915,nathan davis,withnail69,,"Occasional DJ, Film Critic, Wine Collector and Vinyl Lover",205,0,0,en
Wed Sep 30 18:03:30 +0000 2020,1311366074932310019,@FallGuysGame @timthetatman there should be a rambo skin where the top is 2 gunbelts and you got a wig and a red headband,935553074982158336,SavageSausage,RaulAnd98591109,"Bayern, Deutschland",gang gang,0,0,0,en
Wed Sep 30 18:02:43 +0000 2020,1311365874478129153,@FallGuysGame @timthetatman please add a frog costume!!! it would be v cute,2263349138,huh,kmshuh,,"Leaves from the vine
Falling so slow
Like fragile tiny shells
Drifting in the foam",106,0,1,en
Wed Sep 30 18:02:13 +0000 2020,1311365750804885505,@FallGuysGame @timthetatman you can bring back a bullet skin? please? :3 its the olny thing i want in the world,1257178617907425282,TeCat,TeCat7,,hago niveles de smbx pero aveces xd,0,0,1,en
Wed Sep 30 18:01:38 +0000 2020,1311365604209840128,"@FallGuysGame @timthetatman I feel proud of myself 
https://t.co/DZXgxj9Nqj https://t.co/0CQoXQxG8Q",1100672839634599938,Sprightly Ebbie,EbbieSprightly,"New York, NY","I am a Fall Guys content creator on YouTube.
Follow me on Twitch & Instagram: Sprightlyebbie",230,0,3,en
Wed Sep 30 18:01:26 +0000 2020,1311365551516782596,"@FallGuysGame @timthetatman That's a terrible idea. A premium currency you obtain more of through skill is what's great about the game. A few pity crowns makes sense, 3 is over half a costume piece that's fine and dandy, 20 is 2 full premium costumes and you're handing them out.",1944539766,Bryce Bealey,BryceBealey,,"Politics, History and Theatre are where my thoughts and being reside.",97,0,0,en
Wed Sep 30 18:00:41 +0000 2020,1311365365566500864,@FallGuysGame @timthetatman Can I have some crowns for free?,1258809310987124742,ZokrieXD,ZokrieXD,,Hallo ich bin eine Ente und ein Freund der Pinguine,0,0,0,en
Wed Sep 30 18:00:05 +0000 2020,1311365212008669186,@FallGuysGame @timthetatman Why would I try so hard to win then? I get rewarded for being mediocre.,2834279214,Colby,Colbsterrrr,Oregon,"You clicked my profile and now you have to follow me, sorry I don’t make the rules.",157,0,0,en
Wed Sep 30 17:57:47 +0000 2020,1311364636105568257,@FallGuysGame @timthetatman https://t.co/zUQy86E4mh,1280354416227311616,X,OG_eatyeet,,Sub to eat yeet,9,0,1,und
Wed Sep 30 17:57:37 +0000 2020,1311364592820518912,@FallGuysGame @timthetatman How bout just come to Xbox,573777626,⭐️FEED ZEKE⭐️,Dylanmfboss,snapchat: Dylanmfboss ,2️⃣3️⃣🎊FAMILY AND FRIENDS ARE EVERYTHING👌🏻💯 #dallascowboys #siglife @ashleighmoore12 💍♥️💍♥️💍ADDICTED TO THE GYM! 💯💪🏼👀,434,0,0,en
Wed Sep 30 17:57:34 +0000 2020,1311364579394494464,@FallGuysGame @timthetatman Fall guys can u add a share win feature if one of ur teammates win a game u and the others Will also get both the crown and exp. That Will defitnaltly help tim he can be carried.,1310347156369408001,Toyin,Toyin99519618,,I wanna be a pro gamer and keep up with the news on twitter,0,0,2,en
Wed Sep 30 17:57:14 +0000 2020,1311364497051967493,"@FallGuysGame @timthetatman @Shenotive @Noodleh08985627 
Freaking bots",1013150179925491712,C,Connorisntdead,up your butt,"Apex player, Mirage mains rise up.
Fall guys god",25,0,0,en
Wed Sep 30 17:56:53 +0000 2020,1311364406413066241,@FallGuysGame @timthetatman I never got a win n’ quit,117486387,Lord Score,ZaitaDub,Middlebury Vermont,Producer https://t.co/Flt0kEFlG4,530,0,0,en
Wed Sep 30 17:56:50 +0000 2020,1311364393670709248,"@FallGuysGame @timthetatman Do you also have plans for additional uses for kudo's? 
I mean... players can buy them with real money, but even if you don't spend extra money and just play a lot... you end up with a lot of kudo's that go unused since there 'is no use'. 
-sitting on 200k kudo's earned-",2155692919,Voltorn Elda,voltornelda,,"Youtube Let's Player with attention for story and immersion into the game worlds.
(volty artwork by @Yookies_art)",135,0,1,en
Wed Sep 30 17:55:50 +0000 2020,1311364143652442114,@FallGuysGame @timthetatman When are y’all coming to Xbox,1130927662636118022,Tuga🥶 (LFT),Tuga1x,Hit the link👉,16 Fort player,35,0,0,en
Wed Sep 30 17:55:43 +0000 2020,1311364113285763074,"@FallGuysGame Thanks, 3 crowns was...... yeah.",374163408,Andy,ReptileHand,"Massachusetts, USA","26! I like History, Boston, and Salem ⬜⬛♉ 
/
 Header by @othatsraspberry",249,0,0,en
Wed Sep 30 17:55:07 +0000 2020,1311363962114633730,@FallGuysGame @timthetatman Can you just publish the game on Xbox,1079933761087852544,nick,funnyyellowdog,,twitter bad,22,0,0,en
Wed Sep 30 17:54:26 +0000 2020,1311363792769437696,@FallGuysGame @timthetatman @FallGuysGame won't respond to this,1271322108849557506,frickhecc69,frickhecc69,,yes,15,0,0,en
Wed Sep 30 17:53:44 +0000 2020,1311363615698694147,@FallGuysGame @timthetatman Easier way to get Infailable too please?,1292983943512416261,Shadow Xros,XrosShadow,,"What makes you special? Don't think too hard, just have fun with it.",0,0,0,en
Wed Sep 30 17:51:43 +0000 2020,1311363107130806272,"@FallGuysGame @timthetatman @IdkJennyWtf @choirgarb 
Crowns for everyone!",996374450,KoKoPuffs,KoKo_Puffs_,,,7,0,2,en
Wed Sep 30 17:51:40 +0000 2020,1311363093373554695,@FallGuysGame @timthetatman Nice but what about see saw? I really dont like that game mode.. Plz remove it its frustating.. Also the game is👌,1212806461518036993,Epic Buggy,EpicBuggyYT,,"Hey GD Fans! 2.2 is coming... Just follow me for news about 2.2,aight?ok bye🙃",3,0,2,en
Wed Sep 30 17:51:36 +0000 2020,1311363079771500546,@FallGuysGame @timthetatman what!!!!!!!,1132455805276622848,Samuel Aguero,SamuelAguero18,,Gei😳👉👈,6,0,0,en
Wed Sep 30 17:51:11 +0000 2020,1311362973714321408,@FallGuysGame @timthetatman LOW BLOW TO TIM,904393426325655552,Ravioli,avogrotto,Canada,bruh,37,0,0,en
Wed Sep 30 17:50:04 +0000 2020,1311362694142984195,@FallGuysGame @timthetatman I have suggestion for the game: what if you add random kudos coins to race tracks so people could collect them to earn some extra kudos during race :),1035850802953375746,Revilo,ReviloSVK,,,2,0,0,en
Wed Sep 30 17:49:01 +0000 2020,1311362429813694465,@FallGuysGame @timthetatman BMO skin please lol,835661917511352320,🎃 𝕾𝖈𝖆𝖗𝖊𝕮𝖑𝖔𝖚𝖉 🎃,BlazeStormCloud,"Khonda Forest, Khrysalis",Wiz Player since ‘13 | Max 🍃🌩🔥💀 | lvl 93 ❄️| lvl 14 ⚖️ | lvl 2 👁 | ❌ Do NOT ask me to follow back ❌ | God of Wiz Giveaway luck |,307,0,0,en
Wed Sep 30 17:48:54 +0000 2020,1311362396930281472,@FallGuysGame @timthetatman @qtjr4,750385258109947904,choco🏂,chocosuckz,Fall Guys,tacos! @occhc,3363,0,2,und
Wed Sep 30 17:48:48 +0000 2020,1311362374331445253,@FallGuysGame @timthetatman To be honest y'all need to get your shit together and release the game for everybody to play not just for PC and PS4 regardless if it's a timed exclusive,539323840,Randy S. Rivera,Randisimo7,,#Hakunamatata 🇵🇷,114,0,1,en
Wed Sep 30 17:47:53 +0000 2020,1311362141593759744,"@FallGuysGame @timthetatman Good - I still haven’t gotten a crown (in my defence though, I’ve not had time to play much right now) however - that will change. A crown will be mine. 👑",311492021,Stephanie 💚,stephaniebulger,"Nova Scotia, Canada","• Mother • Wife • Twitch Affiliate 09.22.2019 • #FishFamForever • #FreddyStrong • We Will Remember - April 29th, 2020 RIP 💚💙🤍 •",259,0,3,en
Wed Sep 30 17:44:53 +0000 2020,1311361388363886592,@FallGuysGame @timthetatman @deadxezio  😏,1231640931050409985,Dav1d_jps,AnAnA69673673,,"Go ahead, make my day.",4,0,0,und
Wed Sep 30 17:44:07 +0000 2020,1311361194155036679,@FallGuysGame @timthetatman Come to Xbox one or Nintendo switch or mobile please!! I really want to play your game!!,1267425173931687938,Courtney Mae,pikagurlxo,"Guilderland, NY",I’m just gonna express myself with emojis: 2️⃣9️⃣.🏔🗽.🎮🎧🎼🎟🎫🎭🍷🍹🍜🍕🌮🌴🐱🦥🦔🐚🪐🤘🏻✌🏻👽👾👻💀😊🥰😘😍😋🤓😎. get to know me =),102,0,1,en
Wed Sep 30 17:44:05 +0000 2020,1311361187687419904,@FallGuysGame @timthetatman Please Private Matches or Creative Mode,1254825213247832065,Rojitas7,Rojitas710,,Rojitas7,2,1,1,en
Wed Sep 30 17:43:56 +0000 2020,1311361150882373632,@FallGuysGame Bring back the bot. It did this better.,407833701,Yobo1987 👑,Yobo1987,"Norrtälje, Sverige",On PS4/Xbox/Steam/Discord/Epic/Origin/Nintendo = Yobo1987,45,0,0,en
Wed Sep 30 17:43:42 +0000 2020,1311361089867784194,"@FallGuysGame @timthetatman Awesome! I have been hoarding my crowns cause idk when I’ll win more lol. 

Can you say anything about stats tracking? Win % per level, # of games played, victories?

can you somehow manage to reduce the number of times we play the same games? Mix it up? Ala Mario Kart 8 online?",70031773,l3layze,l3layze,,Twitch Streamer / YouTuber / Nintendo Fan / Gamer / Superhero Fan / Positive vibes only / Love Each Other 🤓 👾🎧🎸🏝 🏄🏻 https://t.co/g3mEbR2IgG,164,0,0,en
Wed Sep 30 17:43:20 +0000 2020,1311360996666150914,@FallGuysGame @timthetatman Inflation is bad for the economy,2391446184,Master3530,Master3530,,,2,0,1,en
Wed Sep 30 17:42:15 +0000 2020,1311360723885477888,@FallGuysGame @timthetatman Ehhhh kinda devalues people actually winning the game,718528498944581632,Kazenna,KazennaVa,Illynia,"Voice Actor // Game Developer, // JOYCONBOY // Classic Games Connoisseur // Developing #EchoesOfIllynia // (VA Demo Reel Linked Below) [PFP by @KeithMontalbo]",1133,0,2,en
Wed Sep 30 17:42:14 +0000 2020,1311360719510810624,"@FallGuysGame @timthetatman As much as I love to see Season 2, I am waiting more for the return of the Monkey outfit. I'm missing the bottom part :(

IT LOOKS SO CUTE",880864161038835712,Laika Ivanova,LaikaIvanova,,You found me. Congratulations. Baby Paolumu is the cutest thing of all time.,34,0,0,en
Wed Sep 30 17:39:46 +0000 2020,1311360098845913088,@FallGuysGame @timthetatman https://t.co/US1M2MieZN,1008174525861642240,Colin,dotColin_,alt acc: @colin_dot,Hi I'm Colin (He/Him),503,0,1,und
Wed Sep 30 17:39:25 +0000 2020,1311360012816711680,@FallGuysGame @timthetatman Is that me or that bean guy look kinda  (THICC),1096887762937147393,Abdelrhman mouhamed,3bdelr7manX,,,0,0,0,en
Wed Sep 30 17:38:27 +0000 2020,1311359769823703040,@FallGuysGame @timthetatman I still don’t have a victory crown 😢,312872303,Mike,mksystem74,"Glendale, AZ","I comment about TV, Movies, Comics, Wrestling, Video Games, Random Pop Culture and Sports. WARNING: Random comments/gifs may occur.",1061,0,0,en
Wed Sep 30 17:38:14 +0000 2020,1311359714937245698,@FallGuysGame @timthetatman Please opt in for @NVIDIAGFN !,41974822,Diego Arturo,flakobatako,"ÜT: 19.3440339,-99.1429871","Esposo, Padre, Baterista e ingeniero en computación. En busca del equilibrio entre las 4.",167,0,0,en
Wed Sep 30 17:37:57 +0000 2020,1311359642048626689,"@FallGuysGame @timthetatman What is your guys opinion on gaynite (fortnite) calling us fall guys gamers ""Jelly beans with lines for eyes""",1310998174497038336,Memerforlife,DODGERS20203,,I see the Dodgers winning the 2020 WS,1,0,0,en
Wed Sep 30 17:35:10 +0000 2020,1311358944015716352,"@FallGuysGame @timthetatman Finally we get some new season 2 info, let’s go, more leaks please",476144909,Yellr,YellrYT,,A lifelong game making detailed Fall Guys guides to help you improve. https://t.co/Hd6jUEbyOv,63,0,1,en
Wed Sep 30 17:35:05 +0000 2020,1311358922918297600,@FallGuysGame @timthetatman Huff Puff has been the files for this season. When is he ever coming to the shop?,2988128452,Dawn Walker Wolf 🐺,AndresCampos05,,Just your average gamer wolf who's always in the mood for fun,78,0,0,en
Wed Sep 30 17:34:35 +0000 2020,1311358794656604160,@FallGuysGame @timthetatman Let’s go now I can get bean bot and full master ninja 😆,1158613295995281409,Aidan likes halloween🎃👻🍬,MegaloreXx,,Competitive Fortnite Player | Free Agent | Streamer on @Twitch | $100 Earnings | I love supporting my friends❤️,513,0,0,en
Wed Sep 30 17:34:30 +0000 2020,1311358774020575232,@FallGuysGame @timthetatman Day 47 of asking the game to come out on xbox on every Fall Guys post.,1250279208921624579,james0909,jamillima48,,,12,0,0,en
Wed Sep 30 17:34:23 +0000 2020,1311358744203341825,@FallGuysGame @timthetatman @FallGuysGame if ur doin this change then plz add mythic items to the game. 10 crowns for top and 10 crowns for bottom so theres a point of winning,1244337964756414464,loomianhype154,loomianhype154,,i like playing loomian legacy,1,0,0,en
Wed Sep 30 17:32:27 +0000 2020,1311358260818173954,@FallGuysGame @timthetatman That ruins the value of crowns. They r basically kudos now,1244337964756414464,loomianhype154,loomianhype154,,i like playing loomian legacy,1,0,2,en
Wed Sep 30 17:31:04 +0000 2020,1311357912166662148,@FallGuysGame @timthetatman Maybe fall guys isnt bad after all,1121982065598033920,chris08,BrainDa95614139,,,3,0,0,en
Wed Sep 30 17:30:37 +0000 2020,1311357798261780480,"@FallGuysGame @timthetatman I play with my brother and friends, make a final as a squad so we all win a crown",326989767,KiinGz_PuNiiSH3R,EmadOdish,"Melbourne, Victoria",Family First ❤️,30,0,0,en
Wed Sep 30 17:29:57 +0000 2020,1311357631810863104,@FallGuysGame @timthetatman Why no squad wins? Like final 4 or 5 ppl wins?,326989767,KiinGz_PuNiiSH3R,EmadOdish,"Melbourne, Victoria",Family First ❤️,30,0,0,en
Wed Sep 30 17:29:14 +0000 2020,1311357449761366016,@FallGuysGame @timthetatman Among Us is better,1232444982046461953,yourboiturtle,Yerboyturdle,The Milky Way Galaxy,"Doesn't care about politics, absolute sadist (just like Boffy), CEO of the term, ""well that sucks!""",1,0,1,en
Wed Sep 30 17:29:04 +0000 2020,1311357409248509952,@FallGuysGame @timthetatman Add more maps like slime climb,1009658209097822208,2kgod,2kgod72343725,,,3,0,0,en
Wed Sep 30 17:28:13 +0000 2020,1311357192394727437,@FallGuysGame @timthetatman C'mon tim,3235886642,Aj bags,PSArekt,"San Diego, CA","Looking for like minded, mormon individuals to form Bible study group.",9,0,0,en
Wed Sep 30 17:27:39 +0000 2020,1311357050623070213,@FallGuysGame @timthetatman What bout custom skins,1204833667979337733,Anbuscus,Anbuscus1,Your Moms House,"my homies
@bootyclapkcmo
 @RiverdudeCovers
https://t.co/cjjC77SYfz",218,0,0,en
Wed Sep 30 17:27:32 +0000 2020,1311357021480980481,@FallGuysGame @timthetatman And 240 Season Pass Levels?,954007157653098497,Drebi,MrDrebi,Da wo du nicht bist!,,14,0,0,en
Wed Sep 30 17:27:18 +0000 2020,1311356963712688128,@FallGuysGame @timthetatman LEAVE BRITENY (@timthetatman) ALONE https://t.co/KUSMgG9Gac,312408700,Lank,LankBTW,"Albuquerque, NM","Only forward | Motivation | @StreamerHubGG | Ezio The Husky!
Business Email: lank@infinium.gg 
 https://t.co/uQmNm4Xubz",2026,0,0,en
Wed Sep 30 17:27:08 +0000 2020,1311356920700252166,"@FallGuysGame @timthetatman Leaderboards please, thank you ❤️",57661100,Shaun Sutherland,ShaunRS,"Ayr, Scotland",,102,0,0,en
Wed Sep 30 17:27:03 +0000 2020,1311356902027259904,@FallGuysGame @timthetatman That was a great call out lmaooo,1241197160990945282,🄿🄾🄶🄶🄴🅁🅂,Pointedimposte1,my human house ,Very human that does things that are human like walking and food,4,0,0,en
Wed Sep 30 17:26:40 +0000 2020,1311356802991300620,@FallGuysGame @timthetatman What about fallguys for switch or xbox huh u never responded to those questions,1214483268818653184,Aidan Brown,br15812546,,,0,0,0,en
Wed Sep 30 17:26:30 +0000 2020,1311356762843353089,@FallGuysGame @timthetatman Hope this literally has zero truth to it by even a percent!,2867089167,EarthsLastLegend,gregorymjr12,Las Vegas,It's all here in the Fall Guys handbook!,6,0,2,en
Wed Sep 30 17:24:18 +0000 2020,1311356207907696644,@FallGuysGame @timthetatman Xbox release?,766202011671027712,olivia mcfadyen x,oliviamcf12,,,25,0,0,en
Wed Sep 30 17:22:42 +0000 2020,1311355805032230913,@FallGuysGame @timthetatman The meme that keeps on giving.,1697882112,Frameloss,Frame_loss,North East USA,Twitch Content Creator • @AVerMedia Partner • Adorable • I make Noise • Metal Gear Enthusiast • Business Email: Twoinches@Frameloss.com,1821,0,0,en
Wed Sep 30 17:22:32 +0000 2020,1311355762158043142,@FallGuysGame @timthetatman Dead game,951811470018469888,finn loolol,PrivatBett,RT Goal - Open,PRIVATUNTERRICHT YOUTUBE,373,0,2,en
Wed Sep 30 17:22:29 +0000 2020,1311355752250880000,@FallGuysGame @timthetatman lAaaame,787005876792020992,𝖈𝖚𝖒 𝖒𝖆𝖓,cake_hoarder,"bruh world, CA ",@twitch partner┃taco bell expert,186555,0,47,en
Wed Sep 30 17:21:40 +0000 2020,1311355544721121280,"@FallGuysGame @timthetatman I’d just like to keep the kudos and XP I earned if I get disconnected from a game. 

I mean I’ll take it at a loss, I’m cool with that. But if I get to a final one more time, lose connection to the server and get NOTHING for it, I’m gonna have to buy new controllers",51470575,Guesty👑,Guestyunplugged,"Midlands, england",I draw cartoons and complain about stuff.,196,0,11,en
Wed Sep 30 17:20:47 +0000 2020,1311355324964769794,"@FallGuysGame @timthetatman We need an Ingame ""Wins / Final Rounds /Total Games Played"" Counter. That would bei pretty sick 😘",918907272977436672,Shepherd of Fire,SlifyGER,,"Trau dich, es ist dein Leben",1,0,0,en
Wed Sep 30 17:20:36 +0000 2020,1311355275652235268,@FallGuysGame @timthetatman Who plays Fall Guys in September-Octuber 2020,1256054174728536064,Ahiezer Araus,AhiezerAraus,,,2,0,0,en
Wed Sep 30 17:20:25 +0000 2020,1311355231339507712,@FallGuysGame @victorlberriel @gabsdesu os humilhados finalmente sendo exaltados (n vo marcar o drac pq pau no cu das 20 coroas dele),289472425,dorita,gabielabaga,"Vitória da Conquista, Bahia",infj-t • matando dois coelhos com uma caixa d'água só desde 1997,640,0,2,pt
Wed Sep 30 17:20:07 +0000 2020,1311355155745566726,@FallGuysGame @timthetatman 60 players who all know what they are doing is making the game very overcrowded 50 or 40 would be good. With less falling over for no reason,20399915,nathan davis,withnail69,,"Occasional DJ, Film Critic, Wine Collector and Vinyl Lover",205,0,0,en
Wed Sep 30 17:20:06 +0000 2020,1311355150167158787,"@FallGuysGame @timthetatman Can I also suggest that if you're playing as a team, and one person in it wins, the others are given at least a Crown Token? Where 4 of those becomes a crown? That would promote team play",73461246,🏳️‍🌈 Kiara | Godslayer 🏳️‍🌈,aapur,*dabs*,Kiara - 26 - they/she - Stygian Zinogre - #BlackLivesMatter - AD: @AapurAD - ❤️ @dratatin ❤️ - 18+ Followers Only!,589,0,3,en
Wed Sep 30 17:20:02 +0000 2020,1311355134803238913,@FallGuysGame @timthetatman Make the game free and i promise ur sells and everything else will go upp am putting money on it,981009797238566912,LordOfRifle,Lordofrifle,"Twin Falls, ID",,12,0,1,en
Wed Sep 30 17:19:39 +0000 2020,1311355035956244481,@FallGuysGame @timthetatman Maby 100 teirs in the fall pass,1309210509237985280,Cute Little Puff,arthur45276214,,,0,0,1,en
Wed Sep 30 17:19:06 +0000 2020,1311354900178231297,@FallGuysGame @timthetatman Great! Now put it on the switch 😭,1291073645591355392,💀👻Spooky Salvatorchic👻💀,salvatorchic,,"THE ROUGH TAPES OUT NOW Vic from Mocha Loca. Musician, Writer, Resident Representative, Avid consumer of YouTube content",27,0,0,en
Wed Sep 30 17:19:03 +0000 2020,1311354889017139205,@FallGuysGame @timthetatman It's hard because of the HACKERS!!!,2396639668,Dark2273,amah2273,,,17,0,0,en
